number_of_posts,posts_activity_time,number_of_comments,frequency_of_posts_stddev,frequency_of_comments_max,frequency_of_comments_min,number_of_received_responses_to_post_max,number_of_received_responses_to_post_stddev,number_of_received_responses_to_post_avg,number_of_received_responses_to_post_q3,number_of_received_responses_under_comments_q3,number_of_received_responses_under_comments_max,number_of_own_post_responses_q3,number_of_own_post_responses_max,number_of_own_post_responses_stddev,number_of_words_in_posts_q3,number_of_words_in_comments_avg,number_of_words_in_responses_to_posts_avg,number_of_words_in_own_post_responses_avg
-0.0406942617262046,-0.030144254039184984,0.029966138236433258,-0.04116863843173182,0.05252838178716169,-0.04625484560156228,-0.021869045771300298,-0.02046768507699537,-0.021529435166885207,-0.017078903134010108,0.7990929232318886,0.6215396057698129,-0.01264891770421484,-0.010590700472470878,-0.004421743245387717,-0.05382416030289253,-0.04821921195713058,-0.06965947055697051,-0.010999596259547481
-0.04069542184835479,-0.030150079121914322,4.648955277031764,-0.04117760922645717,4.281970624629928,3.9382424765115527,-0.021870632339205862,-0.02047134914927418,-0.02153980978146523,-0.01709108929038375,0.7808924039954845,1.8680143313131397,-0.01248726072912147,-0.010471577183850871,-0.004421743245243612,-0.05384621697707183,-0.2248035445859476,-0.069729226601932,-0.010858956474950483
26.08311782669358,9.311637764152485,-0.43368431057248535,20.90159510988437,-0.4895583227608477,-0.19293949123075013,10.194179861993998,6.6504623016633495,4.8849279420646115,3.402652480997667,-1.137989929128104,-0.9662040505473551,0.7351221004498347,0.5404337342724773,-0.0044217432452299124,8.957462433819801,-1.0296006023991928,10.408807213313608,0.26976692335144997
-0.039846808643592135,0.008652613557854726,-0.3380138826884172,-0.03890979006052776,-0.34662523596444095,-0.18412928460864955,-0.02171079551270852,-0.02019388705565657,-0.02027022573889054,-0.015519365240284569,-1.2016975004736479,-1.0149723010268035,-0.012737455264928275,-0.010655942851009586,-0.00442174324513527,-0.05072739398528313,0.09803583874564008,-0.05341638611276122,-0.011021115225513262
9.594980334641937,8.292126582805437,-0.43048635478111835,9.775512688228499,-0.48476131405243056,-0.19323523276613783,66.97047506603894,67.37458428564068,47.08351299428709,10.931007054644,-1.1188807817213262,-0.9515759668276542,0.8497168500236055,0.6863805991693122,0.2391371185154956,15.138134729055732,-1.022993151443864,9.7732689887177,0.3856765552971465
4.275132409752206,1.5394634811363928,-0.43353234724241063,5.29867310650476,-0.4903216107979427,-0.19309289214869202,1.3956118462758247,1.6861427730968916,2.601693361321845,2.7230926103977513,-1.155532039398689,-0.9795198982307902,0.46191575566913234,0.3391109121157863,-0.004421743245228962,10.3461722498158,-1.0263206779506893,12.831095225390715,0.15708163450762352
0.20467974376869882,0.7661666320570176,-0.43577105951175005,1.535772415660116,-0.49531221399410097,-0.19323523276613946,60.71617259720189,142.21083796145774,543.9400967994194,704.2192698327165,-1.201697500531049,-1.0149723010722485,-0.012737455265313119,-0.01065594285131382,-0.004421743245229992,32.2080590656638,-1.0357418127266627,9.074010346796603,-0.011021115225699887
4.482300479928543,-0.030150079121961437,-0.15448660181644508,4.5456133367143465,0.910628106247966,0.5792896157755021,1.7322989961949553,1.8109986633109059,3.0809712700350422,3.913251872386916,0.7686502678168065,0.9417469883151701,206.9326843496409,237.2754323880956,274.8070779851128,9.719575609740543,-0.6741351063547067,14.317260943497399,40.11729528249672
9.093544297263882,1.8873555368539692,-0.3853158618922245,7.905863742078078,-0.23772218939077475,-0.15024782312450488,2.3941810852600707,2.253734950481384,2.8166139374567076,2.9165140172112567,0.7437721394285626,0.5001034393894049,47.939000630849335,38.87834127975306,13.200361681691929,10.771343590800187,-0.9093350833842594,11.12486429466655,54.71471138355186
